1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Audit sur site;Notes;Asset_id to Add;Source d'information Asset_id;
Proliant DL320e G8 (LFF);Server;HP;HANA02-PB040;S0645AOS;CZ134903TU;M-0000660263;AF209202;AF209202;P1;HANAP1R1-SW1:Slot 25;1;Balai Clean;;;P1HANAP1R1-SW1:Slot 25;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;HANAP1R1-SW1;25;Identifiable;NULL;PB027-032+040+3PAR AF209203-6;Rack : P1 C21  | computer | Appliance | M-0000657175 | HANA02-APPLIANCE_OLD | HANA02-APPLIANCE | AF209196;;;
Proliant DL380p G8 (1200W);Server;HP;HANA02-PB032;S0637AOS;CZ24140DB2;M-0000660261;AF209201;AF209201;P1;HANAP1R1-SW1:Slot 30;2;Balai Clean;;;P1HANAP1R1-SW1:Slot 30;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;HANAP1R1-SW1;30;Identifiable;NULL;PB027-032+040+3PAR AF209203-6;Rack : P1 C21  | computer | Appliance | M-0000657175 | HANA02-APPLIANCE_OLD | HANA02-APPLIANCE | AF209196;;;
Proliant DL380p G8 (1200W);Server;HP;HANA02-PB030;S0635AOS;CZ24140DB5;M-0000660259;AF209200;AF209200;P1;HANAP1R1-SW1:Slot 32;2;Balai Clean;;;P1HANAP1R1-SW1:Slot 32;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;HANAP1R1-SW1;32;Identifiable;NULL;PB027-032+040+3PAR AF209203-6;Rack : P1 C21  | computer | Appliance | M-0000657175 | HANA02-APPLIANCE_OLD | HANA02-APPLIANCE | AF209196;;;
Proliant DL380p G8 (1200W);Server;HP;HANA02-PB031;S0636AOS;CZ24140DB6;M-0000662013;AF209199;AF209199;P1;HANAP1R1-SW1:Slot 34;2;Balai Clean;;;P1HANAP1R1-SW1:Slot 34;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;HANAP1R1-SW1;34;Identifiable;NULL;PB027-032+040+3PAR AF209203-6;Rack : P1 C21  | computer | Appliance | M-0000657175 | HANA02-APPLIANCE_OLD | HANA02-APPLIANCE | AF209196;;;
ASA 5510;Server;Cisco;;;;;;AF209198;P1;HANAP1R1-SW1:Slot 40;2;Balai Clean;;;P1HANAP1R1-SW1:Slot 40;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;HANAP1R1-SW1;40;NULL;NULL;;;;;
ASA 5510;Server;Cisco;;;;;;AF209197;P1;HANAP1R1-SW1:Slot 41;2;Balai Clean;;;P1HANAP1R1-SW1:Slot 41;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;HANAP1R1-SW1;41;NULL;NULL;;;;;
Server: name plate 0800W/U 120cfm/kW;Server;Generic;;;;;;AF209190;P1;HDS53394:Slot 02;3;Balai Clean;;;P1HDS53394:Slot 02;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;HDS53394;2;NULL;NULL;;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;AF209190;P1;HDS53394:Slot 05;2;Balai Clean;;;P1HDS53394:Slot 05;5-Clean Projet AIR22 Datacenter P1P2;Commun;Hitashi : No match;HDS53394;5;Identifiable;M-0000667887;L24;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;AF209190;P1;HDS53394:Slot 07;2;Balai Clean;;;P1HDS53394:Slot 07;5-Clean Projet AIR22 Datacenter P1P2;Commun;Hitashi : No match;HDS53394;7;Identifiable;M-0000667887;L24;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;AF209190;P1;HDS53394:Slot 09;2;Balai Clean;;;P1HDS53394:Slot 09;5-Clean Projet AIR22 Datacenter P1P2;Commun;Hitashi : No match;HDS53394;9;Identifiable;M-0000667887;L24;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;AF209190;P1;HDS53394:Slot 11;2;Balai Clean;;;P1HDS53394:Slot 11;5-Clean Projet AIR22 Datacenter P1P2;Commun;Hitashi : No match;HDS53394;11;Identifiable;M-0000667887;L24;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;AF209190;P1;HDS53394:Slot 13;2;Balai Clean;;;P1HDS53394:Slot 13;5-Clean Projet AIR22 Datacenter P1P2;Commun;Hitashi : No match;HDS53394;13;Identifiable;M-0000667887;L24;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;AF209190;P1;HDS53394:Slot 15;2;Balai Clean;;;P1HDS53394:Slot 15;5-Clean Projet AIR22 Datacenter P1P2;Commun;Hitashi : No match;HDS53394;15;Identifiable;M-0000667887;L24;;;;
DW-F700-DBS.P SFF Drive Box;Storage;Hitachi;;;;;;AF209190;P1;HDS53394:Slot 17;2;Balai Clean;;;P1HDS53394:Slot 17;5-Clean Projet AIR22 Datacenter P1P2;Commun;Hitashi : No match;HDS53394;17;Identifiable;M-0000667887;L24;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P1;IP:Slot 04;1;Balai Clean;;;P1IP:Slot 04;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;4;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P1;IP:Slot 05;1;Balai Clean;;;P1IP:Slot 05;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;5;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P1;IP:Slot 06;1;Balai Clean;;;P1IP:Slot 06;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;6;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P1;IP:Slot 07;1;Balai Clean;;;P1IP:Slot 07;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;7;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;OM4_T2_P1-P3;;;;;;P1;IP:Slot 10;1;Balai Clean;;;P1IP:Slot 10;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;10;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;P1P4_T44;;;;;;P1;IP:Slot 13;1;Balai Clean;;;P1IP:Slot 13;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;13;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;P1P4_T3;;;;;;P1;IP:Slot 14;1;Balai Clean;;;P1IP:Slot 14;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;14;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;P1P3_T8;;;;;;P1;IP:Slot 16;1;Balai Clean;;;P1IP:Slot 16;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;16;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;P1P3_T7;;;;;;P1;IP:Slot 17;1;Balai Clean;;;P1IP:Slot 17;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;17;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;P1P3_T6;;;;;;P1;IP:Slot 19;1;Balai Clean;;;P1IP:Slot 19;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;19;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;P1P3_T5;;;;;;P1;IP:Slot 20;1;Balai Clean;;;P1IP:Slot 20;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;20;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;P1P4_T5;;;;;;P1;IP:Slot 22;1;Balai Clean;;;P1IP:Slot 22;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;22;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;P1P4_T4;;;;;;P1;IP:Slot 23;1;Balai Clean;;;P1IP:Slot 23;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;23;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;P1P3_T4;;;;;;P1;IP:Slot 25;1;Balai Clean;;;P1IP:Slot 25;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;25;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;P1P3_T3;;;;;;P1;IP:Slot 27;1;Balai Clean;;;P1IP:Slot 27;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;27;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;P1P3_T2;;;;;;P1;IP:Slot 29;1;Balai Clean;;;P1IP:Slot 29;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;29;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;P1P3_T1;;;;;;P1;IP:Slot 31;1;Balai Clean;;;P1IP:Slot 31;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;31;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;P1P2_T15;;;;;;P1;IP:Slot 33;1;Balai Clean;;;P1IP:Slot 33;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;33;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;P1P2_T14;;;;;;P1;IP:Slot 35;1;Balai Clean;;;P1IP:Slot 35;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;35;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;OM4_T1_P1-P3;;;;;;P1;IP:Slot 37;1;Balai Clean;;;P1IP:Slot 37;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;37;Identifiable;NULL;patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;MONO_T3_P1-P3;;;;;;P1;IP:Slot 39;1;Balai Clean;;;P1IP:Slot 39;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;39;Identifiable;NULL;patch panel;;;;
OmniSwitch 6850-48;Switch;Alcatel-Lucent;MONO_T2_P1-P3;;;;;;P1;IP:Slot 41;1;Balai Clean;;;P1IP:Slot 41;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;41;Identifiable;NULL;patch panel;;;;
OmniSwitch 6850-48;Switch;Alcatel-Lucent;MONO_T1_P1-P3;;;;;;P1;IP:Slot 42;1;Balai Clean;;;P1IP:Slot 42;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;IP;42;Identifiable;NULL;patch panel;;;;
PowerEdge 860;Server;Dell;LAPETOS1;;;;;2886278;P1;Q11:Slot 25;1;Balai Clean;;;P1Q11:Slot 25;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;Q11;25;NULL;NULL;;;;;
Nexus 2248TP GE Fabric Extender Port Intakes;Switch;Cisco;SWC2P127_Fex113;;;;;;P1;Q24:Slot 37;1;Balai Stock;;;P1Q24:Slot 37;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;Q24;37;NULL;NULL;;;;;
Nexus 2248TP GE Fabric Extender Port Intakes;Switch;Cisco;SWC2P126_Fex113;;;;;;P1;Q24:Slot 38;1;Balai Stock;;;P1Q24:Slot 38;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;Q24;38;NULL;NULL;;;;;
Proliant DL580 G8;Server;HP;HANA05-PB087;S0890AOS;CZJ44000H4;M-0000694626;AF209470;AF209470;P1;SAPHANA-RE7:Slot 01;4;Balai Clean;;;P1SAPHANA-RE7:Slot 01;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;SAPHANA-RE7;1;Identifiable;NULL;H24, HANAP1R2, PB087-093, AF209460-70, 3 PAR AF209460064-067;Rack : P1 H24 | computer | Appliance | M-0000694562 | HANA05-APPLIANCE_OLD | HANA05-APPLIANCE | AF209454;M-8366387638;HANAP1R2;
Proliant DL580 G8;Server;HP;HANA05-PB088;S0891AOS;CZJ44000H8;M-0000694625;AF209469;AF209469;P1;SAPHANA-RE7:Slot 05;4;Balai Clean;;;P1SAPHANA-RE7:Slot 05;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;SAPHANA-RE7;5;Identifiable;NULL;H24, HANAP1R2, PB087-093, AF209460-70, 3 PAR AF209460064-067;Rack : P1 H24 | computer | Appliance | M-0000694562 | HANA05-APPLIANCE_OLD | HANA05-APPLIANCE | AF209454;M-8366387638;HANAP1R2;
3PAR StoreServ 7200 2 Node Storage Base (QR482A);Server;HP;;;;;;AF209467;P1;SAPHANA-RE7:Slot 17;2;;;;P1SAPHANA-RE7:Slot 17;6-Reste √É¬† traiter;Commun;NULL;SAPHANA-RE7;17;NULL;NULL;;;;;
3PAR StoreServ 7200 2 Node Storage Base (QR482A);Server;HP;;;;;;AF209466;P1;SAPHANA-RE7:Slot 19;2;;;;P1SAPHANA-RE7:Slot 19;6-Reste √É¬† traiter;Commun;NULL;SAPHANA-RE7;19;NULL;NULL;;;;;
3PAR StoreServ 7200 2 Node Storage Base (QR482A);Server;HP;;;;;;AF209465;P1;SAPHANA-RE7:Slot 21;2;;;;P1SAPHANA-RE7:Slot 21;6-Reste √É¬† traiter;Commun;NULL;SAPHANA-RE7;21;NULL;NULL;;;;;
3PAR StoreServ 7200 2 Node Storage Base (QR482A);Server;HP;;;;;;AF209464;P1;SAPHANA-RE7:Slot 23;2;;;;P1SAPHANA-RE7:Slot 23;6-Reste √É¬† traiter;Commun;NULL;SAPHANA-RE7;23;NULL;NULL;;;;;
Proliant DL320e G8 (LFF);Server;HP;HANA02-PB005;;;;;AF209463;P1;SAPHANA-RE7:Slot 25;1;Balai Clean;;;P1SAPHANA-RE7:Slot 25;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;SAPHANA-RE7;25;Identifiable;NULL;H24, HANAP1R2, PB087-093, AF209460-70, 3 PAR AF209460064-067;Rack : P1 H24 | computer | Appliance | M-0000694562 | HANA05-APPLIANCE_OLD | HANA05-APPLIANCE | AF209454;M-8366387638;HANAP1R2;
Proliant DL380p G8 (1200W);Server;HP;HANA02-PB006;;;;;AF209462;P1;SAPHANA-RE7:Slot 30;2;Balai Clean;;;P1SAPHANA-RE7:Slot 30;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;SAPHANA-RE7;30;Identifiable;NULL;H24, HANAP1R2, PB087-093, AF209460-70, 3 PAR AF209460064-067;Rack : P1 H24 | computer | Appliance | M-0000694562 | HANA05-APPLIANCE_OLD | HANA05-APPLIANCE | AF209454;M-8366387638;HANAP1R2;
Proliant DL380p G8 (1200W);Server;HP;HANA02-PB007;;;;;AF209461;P1;SAPHANA-RE7:Slot 32;2;Balai Clean;;;P1SAPHANA-RE7:Slot 32;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;SAPHANA-RE7;32;Identifiable;NULL;H24, HANAP1R2, PB087-093, AF209460-70, 3 PAR AF209460064-067;Rack : P1 H24 | computer | Appliance | M-0000694562 | HANA05-APPLIANCE_OLD | HANA05-APPLIANCE | AF209454;M-8366387638;HANAP1R2;
Proliant DL380p G8 (1200W);Server;HP;HANA02-PB008;;;;;AF209460;P1;SAPHANA-RE7:Slot 34;2;Balai Clean;;;P1SAPHANA-RE7:Slot 34;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;SAPHANA-RE7;34;Identifiable;NULL;H24, HANAP1R2, PB087-093, AF209460-70, 3 PAR AF209460064-067;Rack : P1 H24 | computer | Appliance | M-0000694562 | HANA05-APPLIANCE_OLD | HANA05-APPLIANCE | AF209454;M-8366387638;HANAP1R2;
ASA 5510;Server;Cisco;;;;;;AF209456;P1;SAPHANA-RE7:Slot 40;2;;;;P1SAPHANA-RE7:Slot 40;6-Reste √É¬† traiter;Commun;NULL;SAPHANA-RE7;40;NULL;NULL;;;;;
ASA 5510;Server;Cisco;;;;;;AF209455;P1;SAPHANA-RE7:Slot 41;2;;;;P1SAPHANA-RE7:Slot 41;6-Reste √É¬† traiter;Commun;NULL;SAPHANA-RE7;41;NULL;NULL;;;;;
Expansion Chassis Disk;Server;EMC;VTLAS400-01_EXT1;;;;;;P1;T21:Slot 16;3;Balai P1;P4;AE15:Slot 22;P1T21:Slot 16;4-Projet AIR22 Datacenter P1P2;Commun;NULL;T21;16;NULL;NULL;;;;;
VNX 5200 Disk Array 3U (25x2.5 drives);Storage;EMC;;;;;;AF207461;P1;T29:Slot 01;3;Balai P1;P3;AE18:Slot 01;P1T29:Slot 01;4-Projet AIR22 Datacenter P1P2;Commun;OK-POSITION:14;T29;1;Identifiable;NULL;XAN-P1U-00489, RFRBULD, AF OK, Sous le GCOS Bull;Rack : P1 T29 | Sous systèmes de RFRBUL2 : computer | Server | M-0000749527 | RFRBUL2 | RFRBUL2 | AF207459;;;
AutoView 1000 KVM Switch;Switch;Avocent;KVM;;;;;;P1;T29:Slot 22;1;;;;P1T29:Slot 22;6-Reste √É¬† traiter;Commun;OK-POSITION:2;T29;22;Identifiable;NULL;RFRBUL2_SW, AF207458, Avocent switchview 1000 KVM, sous RFRBUL2 gcos démarre en slot4;Rack : P1 T29 | Sous systèmes de RFRBUL2 : computer | Server | M-0000749527 | RFRBUL2 | RFRBUL2 | AF207459;;;
Cisco Network Control System;Router;Cisco;PI-LAN2;;;;;AF208255;P1;T29:Slot 26;1;Balai Clean;;;P1T29:Slot 26;5-Clean Projet AIR22 Datacenter P1P2;Commun;OK-POSITION:2;T29;26;Identifiable;NULL;PI-LAN, AF208255, cisco prime control system, au dessus de cq679;Rack : P1 T29 | Sous systèmes de RFRBUL2 : computer | Server | M-0000749527 | RFRBUL2 | RFRBUL2 | AF207459;;;
Integrated Keyboard and Drawer (OFF);Other;HP;;;;;;;P1;V11:Slot 19;;;;;P1V11:Slot 19;6-Reste √É¬† traiter;Commun;NULL;V11;19;NULL;NULL;;;;;
DS4246;Storage;NetApp;;;;;;;P1;V29:Slot 01;4;;;;P1V29:Slot 01;6-Reste √É¬† traiter;Commun;NULL;V29;1;NULL;NULL;;;;;
DS4246;Storage;NetApp;;;;;;;P1;V29:Slot 05;4;;;;P1V29:Slot 05;6-Reste √É¬† traiter;Commun;NULL;V29;5;NULL;NULL;;;;;
DS4246;Storage;NetApp;;;;;;;P1;V29:Slot 09;4;;;;P1V29:Slot 09;6-Reste √É¬† traiter;Commun;NULL;V29;9;NULL;NULL;;;;;
DS4246;Storage;NetApp;;;;;;;P1;V29:Slot 13;4;;;;P1V29:Slot 13;6-Reste √É¬† traiter;Commun;NULL;V29;13;NULL;NULL;;;;;
DS4246;Storage;NetApp;;;;;;;P1;V29:Slot 17;4;;;;P1V29:Slot 17;6-Reste √É¬† traiter;Commun;NULL;V29;17;NULL;NULL;;;;;
DS4246;Storage;NetApp;;;;;;;P1;V29:Slot 21;4;;;;P1V29:Slot 21;6-Reste √É¬† traiter;Commun;NULL;V29;21;NULL;NULL;;;;;
DS212c;Server;NetApp;NA0VLB-2;;;;;RN002002;P1;V29:Slot 27;2;Balai P1;P3;AE19:Slot 29;P1V29:Slot 27;4-Projet AIR22 Datacenter P1P2;Commun;NULL;V29;27;NULL;NULL;;;;;
DS212c;Server;NetApp;NA0VLB-3;;;;;RN002003;P1;V29:Slot 29;2;Balai P1;P3;AE19:Slot 31;P1V29:Slot 29;4-Projet AIR22 Datacenter P1P2;Commun;NULL;V29;29;NULL;NULL;;;;;
DS212c;Server;NetApp;NA0VLB-4;;;;;RN002004;P1;V29:Slot 31;2;Balai P1;P3;AE19:Slot 33;P1V29:Slot 31;4-Projet AIR22 Datacenter P1P2;Commun;NULL;V29;31;NULL;NULL;;;;;
DS212c;Server;NetApp;NA0VLB-5;;;;;RN002005;P1;V29:Slot 33;2;Balai P1;P3;AE19:Slot 35;P1V29:Slot 33;4-Projet AIR22 Datacenter P1P2;Commun;NULL;V29;33;NULL;NULL;;;;;
DS224C;Storage;NetApp;;;;;;RN001954;P1;V29:Slot 35;2;Balai P1;P3;AE19:Slot 37;P1V29:Slot 35;4-Projet AIR22 Datacenter P1P2;Commun;NULL;V29;35;NULL;NULL;;;;;
DS224C;Storage;NetApp;;;;;;RN001953;P1;V29:Slot 37;2;Balai P1;P3;AE19:Slot 39;P1V29:Slot 37;4-Projet AIR22 Datacenter P1P2;Commun;NULL;V29;37;NULL;NULL;;;;;
Virtual Storage Platform DKC F710L-DECO;Server;Hitachi;;;;;;AF209193;P1;VSP-C2-G1000-1:Slot 01;13;Mainframe;P4;AE29 (VSP-C2-G1000-1):Slot 01;P1VSP-C2-G1000-1:Slot 01;3-Projet AIR22 MF;Commun;Hitashi : No match;VSP-C2-G1000-1;1;Identifiable;NULL;G1500-58089;Rack : P1 G21-H21 | storage | Disk Array | M-0000667023 | VSP-G1500-C2 |VSP-G1500-C2 | AF209193;;;
Virtual Storage Platform DKC F710L-DECO;Server;Hitachi;;;;;;AF209193;P1;VSP-C2-G1000-1:Slot 15;13;Mainframe;P4;AE29 (VSP-C2-G1000-1):Slot 15;P1VSP-C2-G1000-1:Slot 15;3-Projet AIR22 MF;Commun;Hitashi : No match;VSP-C2-G1000-1;15;Identifiable;NULL;G1500-58089;Rack : P1 G21-H21 | storage | Disk Array | M-0000667023 | VSP-G1500-C2 |VSP-G1500-C2 | AF209193;;;
Virtual Storage Platform DKC F710L-DECO;Server;Hitachi;;;;;;AF209193;P1;VSP-C2-G1000:Slot 01;13;Mainframe;P4;AE28 (VSP-C2-G1000):Slot 01;P1VSP-C2-G1000:Slot 01;3-Projet AIR22 MF;Commun;Hitashi : No match;VSP-C2-G1000;1;Identifiable;NULL;G1500-58089;Rack : P1 G21-H21 | storage | Disk Array | M-0000667023 | VSP-G1500-C2 |VSP-G1500-C2 | AF209193;;;
DS4246;Storage;NetApp;;;;;;;P1;W29:Slot 02;4;Balai P1;P3;AE19:Slot 01;P1W29:Slot 02;4-Projet AIR22 Datacenter P1P2;Commun;NULL;W29;2;Identifiable;NULL;;Rack : P1 W29 | storage | Filer (NAS) | M-0000887587 | NA0VLB-01 | NA0VLB-01 | RN001364;;;
DS4246;Storage;NetApp;;;;;;;P1;W29:Slot 06;4;Balai P1;P3;AE19:Slot 05;P1W29:Slot 06;4-Projet AIR22 Datacenter P1P2;Commun;NULL;W29;6;Identifiable;NULL;;Rack : P1 W29 | storage | Filer (NAS) | M-0000887587 | NA0VLB-01 | NA0VLB-01 | RN001364;;;
DS4246;Storage;NetApp;;;;;;;P1;W29:Slot 10;4;Balai P1;P3;AE19:Slot 09;P1W29:Slot 10;4-Projet AIR22 Datacenter P1P2;Commun;NULL;W29;10;Identifiable;NULL;;Rack : P1 W29 | storage | Filer (NAS) | M-0000887587 | NA0VLB-01 | NA0VLB-01 | RN001364;;;
DS4246;Storage;NetApp;;;;;;;P1;W29:Slot 14;4;Balai P1;P3;AE19:Slot 13;P1W29:Slot 14;4-Projet AIR22 Datacenter P1P2;Commun;NULL;W29;14;Identifiable;NULL;;Rack : P1 W29 | storage | Filer (NAS) | M-0000887587 | NA0VLB-01 | NA0VLB-01 | RN001364;;;
DS4246;Storage;NetApp;NA0VLB-02_3;;;;;AF208162;P1;W29:Slot 26;4;Balai P1;P3;AE20:Slot 27;P1W29:Slot 26;4-Projet AIR22 Datacenter P1P2;Commun;OK-POSITION:2;W29;26;Identifiable;NULL;NA0VLB-01/02, DS4246, RNO01952;Rack : P1 W29 | storage | Filer (NAS) | M-0000887587 | NA0VLB-01 | NA0VLB-01 | RN001364;;;
FAS8200;Storage;NetApp;NAOVLB-01;;;;;;P1;W29:Slot 30;3;Balai P1;P3;AE19:Slot 17;P1W29:Slot 30;4-Projet AIR22 Datacenter P1P2;Commun;NULL;W29;30;Identifiable;NULL;;Rack : P1 W29 | storage | Filer (NAS) | M-0000887587 | NA0VLB-01 | NA0VLB-01 | RN001364;;;
DS4246;Storage;NetApp;;;;;;;P1;X29:Slot 01;4;Balai Clean;;;P1X29:Slot 01;5-Clean Projet AIR22 Datacenter P1P2;Commun;NetApp : M-0000775642;X29;1;Identifiable;M-0000775642;NA0VLB-05/06;;;;
DS4246;Storage;NetApp;;;;;;;P1;X29:Slot 05;4;Balai Clean;;;P1X29:Slot 05;5-Clean Projet AIR22 Datacenter P1P2;Commun;NetApp : M-0000775642;X29;5;Identifiable;M-0000775642;NA0VLB-05/06;;;;
DS4246;Storage;NetApp;NA0VLB-EXT2;;;;;RN000154;P1;X29:Slot 09;4;Balai P1;;AE20:Slot 20;P1X29:Slot 09;4-Projet AIR22 Datacenter P1P2;Commun;NetApp : M-0000775642;X29;9;Identifiable;M-0000775642;NA0VLB-05/06;;;;
DS4246;Storage;NetApp;NA0VLB-EXT1;;;;;RN000153;P1;X29:Slot 13;4;Balai P1;;AE20:Slot 16;P1X29:Slot 13;4-Projet AIR22 Datacenter P1P2;Commun;NetApp : M-0000775642;X29;13;Identifiable;M-0000775642;NA0VLB-05/06;;;;
